"","DATETIME_UTC","DATETIME_MST","WTempC","ConduS","SpConduS","CHLrfu","CHLugL","BGAPCrfu","BGAPCugL","odomgL","odosat","WTemp1m","WTemp4m","WTemp7m","WTemp9m","WTemp10m","WTemp13m","WTemp15m","odomgL_15m","odosat_15m","PAR9m"
"3907",2025-07-03 09:25:00,2025-07-03 02:25:00,14.45,44.47,55.68,0.76,2.43,0.11,-0.03,9.04,88.6,14.53936,11.98486,6.985956,NA,6.004236,5.317773,5.234491,NA,NA,NA
"3908",2025-07-03 09:30:00,2025-07-03 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21,NA,NA,5.228,0.297,2.339454,-0.4
"3909",2025-07-03 09:45:00,2025-07-03 02:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.279,NA,NA,5.208,0.299,2.353996,-0.3
"3910",2025-07-03 09:55:00,2025-07-03 02:55:00,14.43,44.41,55.65,0.77,2.47,0.15,0.02,9.14,89.5,14.51364,12.02584,7.002893,NA,6.113183,5.418115,5.241571,NA,NA,NA
"3911",2025-07-03 10:00:00,2025-07-03 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.397,NA,NA,5.179,0.298,2.344373,-0.2
"3912",2025-07-03 10:05:00,2025-07-03 03:05:00,14.42,44.38,55.63,0.66,2.1,0.17,0.03,9.11,89.2,14.50103,11.91909,7.145959,NA,6.180322,5.449792,5.246271,NA,NA,NA
"3913",2025-07-03 10:15:00,2025-07-03 03:15:00,14.4,44.36,55.63,0.81,2.62,0.11,-0.02,9.12,89.2,14.48208,12.01507,7.246362,6.573,6.137048,5.469202,5.245538,0.297,2.338852,0.1
"3914",2025-07-03 10:25:00,2025-07-03 03:25:00,14.4,44.39,55.66,0.62,1.97,0.15,0.01,9.12,89.3,14.47726,12.13027,7.301843,NA,6.261346,5.54812,5.247919,NA,NA,NA
"3915",2025-07-03 10:30:00,2025-07-03 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.563,NA,NA,5.198,0.298,2.34552,-0.5
"3916",2025-07-03 10:35:00,2025-07-03 03:35:00,14.39,44.4,55.68,0.69,2.19,0.12,-0.02,9.1,89.1,14.45907,12.35287,7.32934,NA,6.228479,5.449365,5.243982,NA,NA,NA
"3917",2025-07-03 10:45:00,2025-07-03 03:45:00,14.39,44.38,55.67,0.64,2.03,0.06,-0.07,9.07,88.8,14.46194,12.48272,7.64483,6.417,6.333856,5.536523,5.238519,0.298,2.346124,0.1
"3918",2025-07-03 10:55:00,2025-07-03 03:55:00,14.36,44.4,55.72,0.7,2.22,0.06,-0.08,9.05,88.5,14.44573,12.39425,8.012476,NA,6.266229,5.592493,5.238855,NA,NA,NA
"3919",2025-07-03 11:00:00,2025-07-03 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.534,NA,NA,5.208,0.298,2.346124,0.2
"3920",2025-07-03 11:05:00,2025-07-03 04:05:00,14.35,44.38,55.72,0.68,2.15,0.16,0.02,9.05,88.5,14.44021,12.37066,7.895776,NA,6.271692,5.607141,5.241357,NA,NA,NA
"3921",2025-07-03 11:15:00,2025-07-03 04:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.651,NA,NA,5.208,0.299,2.353996,0.1
"3922",2025-07-03 11:25:00,2025-07-03 04:25:00,14.34,44.33,55.67,0.71,2.28,0.19,0.05,9.06,88.6,14.42132,12.67135,7.71853,NA,6.157983,5.568536,5.238611,NA,NA,NA
"3923",2025-07-03 11:30:00,2025-07-03 04:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.622,NA,NA,5.189,0.3,2.360715,-0.4
"3924",2025-07-03 11:35:00,2025-07-03 04:35:00,14.34,44.33,55.67,0.65,2.08,0.15,0.01,9.01,88.1,14.41726,12.70629,7.954309,NA,6.288751,5.596643,5.243707,NA,NA,NA
"3925",2025-07-03 11:45:00,2025-07-03 04:45:00,14.34,44.35,55.69,0.63,1.99,0.09,-0.05,9.04,88.4,14.40423,12.65151,8.073023,6.602,6.377283,5.600915,5.2521,0.298,2.346124,0.5
"3926",2025-07-03 11:55:00,2025-07-03 04:55:00,14.33,44.34,55.69,0.61,1.92,0.02,-0.11,9.06,88.6,14.40048,12.5852,7.985712,NA,6.328607,5.568323,5.248315,NA,NA,NA
"3927",2025-07-03 12:00:00,2025-07-03 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.739,NA,NA,5.228,0.298,2.347331,-0.2
"3928",2025-07-03 12:05:00,2025-07-03 05:05:00,14.33,44.36,55.73,0.71,2.27,0.14,0,9.06,88.5,14.39691,12.45458,7.856409,NA,6.267663,5.51568,5.243249,NA,NA,NA
"3929",2025-07-03 12:15:00,2025-07-03 05:15:00,14.31,44.34,55.71,0.72,2.31,0.1,-0.03,9.09,88.8,14.38769,12.40042,7.943048,6.515,6.242548,5.467584,5.236658,0.298,2.346727,0.3
"3930",2025-07-03 12:25:00,2025-07-03 05:25:00,14.3,44.33,55.72,0.84,2.7,0.1,-0.04,9.03,88.2,14.38653,12.30874,8.025232,NA,6.370172,5.486566,5.240991,NA,NA,NA
"3931",2025-07-03 12:30:00,2025-07-03 05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.368,NA,NA,5.198,0.298,2.34552,0
"3932",2025-07-03 12:45:00,2025-07-03 05:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,NA,NA,5.218,0.299,2.354602,-0.2
"3933",2025-07-03 12:55:00,2025-07-03 05:55:00,14.29,44.29,55.69,0.7,2.25,0.13,-0.01,9.05,88.3,14.36386,11.91406,7.788721,NA,6.134973,5.544092,5.241205,NA,NA,NA
"3934",2025-07-03 13:00:00,2025-07-03 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.151,NA,NA,5.228,0.297,2.339454,0
"3935",2025-07-03 13:05:00,2025-07-03 06:05:00,14.28,44.28,55.69,0.73,2.35,0.12,-0.01,9.05,88.4,14.36044,11.7351,7.685602,NA,6.05166,5.525873,5.246728,NA,NA,NA
"3936",2025-07-03 13:15:00,2025-07-03 06:15:00,14.28,44.29,55.7,0.72,2.29,0.11,-0.02,9.03,88.1,14.36236,11.79473,7.562646,6.063,5.922174,5.495111,5.243677,0.299,2.353996,0.6
"3937",2025-07-03 13:25:00,2025-07-03 06:25:00,14.28,44.29,55.69,0.71,2.26,0.14,0,9.05,88.4,14.36529,11.55871,7.630762,NA,5.907892,5.505029,5.248407,NA,NA,NA
"3938",2025-07-03 13:30:00,2025-07-03 06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.122,NA,NA,5.238,0.299,2.355814,-0.1
"3939",2025-07-03 13:35:00,2025-07-03 06:35:00,14.27,44.28,55.69,0.68,2.17,0.2,0.06,9.05,88.4,14.35543,11.85125,7.52279,NA,5.869318,5.483942,5.239679,NA,NA,NA
"3940",2025-07-03 13:45:00,2025-07-03 06:45:00,14.25,44.25,55.68,0.7,2.24,0.08,-0.06,9.1,88.8,14.3359,11.5899,7.4573,6.092,5.811151,5.45144,5.24328,0.299,2.353391,0.8
"3941",2025-07-03 13:55:00,2025-07-03 06:55:00,14.24,44.25,55.69,0.69,2.19,0.13,0,9.1,88.7,14.33547,11.72311,7.677392,NA,5.798761,5.448694,5.24624,NA,NA,NA
"3942",2025-07-03 14:00:00,2025-07-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.358,NA,NA,5.268,0.298,2.349746,0.4
"3943",2025-07-03 14:05:00,2025-07-03 07:05:00,14.24,44.25,55.7,0.63,1.98,0.13,-0.01,9.06,88.4,14.34847,12.1484,7.903406,NA,5.795648,5.453027,5.245996,NA,NA,NA
"3944",2025-07-03 14:15:00,2025-07-03 07:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.387,NA,NA,5.328,0.298,2.353371,0.3
"3945",2025-07-03 14:25:00,2025-07-03 07:25:00,14.26,44.26,55.69,0.67,2.13,0.07,-0.07,9.05,88.4,14.35266,12.47796,8.156122,NA,5.877832,5.44906,5.244256,NA,NA,NA
"3946",2025-07-03 14:30:00,2025-07-03 07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.456,NA,NA,5.298,0.298,2.351558,0.4
"3947",2025-07-03 14:35:00,2025-07-03 07:35:00,14.26,44.27,55.69,0.69,2.2,0.12,-0.01,9.11,88.9,14.35247,12.00039,8.564234,NA,6.114892,5.487512,5.258417,NA,NA,NA
"3948",2025-07-03 14:45:00,2025-07-03 07:45:00,14.26,44.26,55.68,0.61,1.92,0.15,0.01,9.11,88.9,14.35937,11.52908,8.514521,6.328,6.15014,5.506738,5.332574,0.299,2.361268,0.3
"3949",2025-07-03 14:55:00,2025-07-03 07:55:00,14.26,44.28,55.7,0.69,2.22,0.13,-0.01,9.07,88.6,14.35418,11.64627,8.408258,NA,6.208185,5.517023,5.349969,NA,NA,NA
"3950",2025-07-03 15:00:00,2025-07-03 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.289,NA,NA,5.338,0.299,2.361874,0.4
"3951",2025-07-03 15:05:00,2025-07-03 08:05:00,14.26,44.29,55.72,0.67,2.13,0.12,-0.02,9.04,88.2,14.34805,11.67089,8.377253,NA,6.141016,5.515008,5.261682,NA,NA,NA
"3952",2025-07-03 15:15:00,2025-07-03 08:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.34432,11.68154,8.170313,6.328,6.12597,5.532556,5.294794,0.298,2.349142,0.1
"3953",2025-07-03 15:25:00,2025-07-03 08:25:00,14.26,44.29,55.72,0.63,1.99,0.18,0.04,9.04,88.3,14.33413,11.78527,8.050989,NA,6.08587,5.540491,5.344934,NA,NA,NA
"3954",2025-07-03 15:30:00,2025-07-03 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.466,NA,NA,5.228,0.298,2.347331,0.4
"3955",2025-07-03 15:35:00,2025-07-03 08:35:00,14.26,44.26,55.68,0.67,2.14,0.23,0.08,9.04,88.3,14.34094,11.97598,8.231195,NA,6.023218,5.554895,5.353113,NA,NA,NA
"3956",2025-07-03 15:45:00,2025-07-03 08:45:00,14.27,44.28,55.69,0.72,2.3,0.15,0.02,9.05,88.4,14.35565,12.52581,8.23797,6.495,5.997736,5.531274,5.313928,0.299,2.353996,0.3
"3957",2025-07-03 15:55:00,2025-07-03 08:55:00,14.28,44.28,55.68,0.61,1.93,0.15,0.01,9.1,88.8,14.36962,12.5559,8.145044,NA,6.085351,5.535821,5.265008,NA,NA,NA
"3958",2025-07-03 16:00:00,2025-07-03 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.515,NA,NA,5.189,0.298,2.344977,1.1
"3959",2025-07-03 16:05:00,2025-07-03 09:05:00,14.28,44.27,55.67,0.61,1.92,0.13,-0.01,9.13,89.1,14.38815,12.2553,8.266169,NA,6.113672,5.534631,5.249292,NA,NA,NA
"3960",2025-07-03 16:15:00,2025-07-03 09:15:00,14.29,44.32,55.72,0.6,1.89,0.03,-0.1,9.12,89,14.37591,12.24749,8.304224,6.7,6.120172,5.540033,5.245691,0.298,2.347935,0.5
"3961",2025-07-03 16:25:00,2025-07-03 09:25:00,14.28,44.33,55.74,0.66,2.1,0.17,0.03,9.12,89,14.37621,12.21545,8.224207,NA,6.051874,5.506433,5.238122,NA,NA,NA
"3962",2025-07-03 16:30:00,2025-07-03 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.69,NA,NA,5.218,0.297,2.338852,0.4
"3963",2025-07-03 16:35:00,2025-07-03 09:35:00,14.29,44.32,55.73,0.69,2.19,0.08,-0.06,9.09,88.8,14.36502,12.38253,8.259485,NA,6.021661,5.460596,5.228082,NA,NA,NA
"3964",2025-07-03 16:45:00,2025-07-03 09:45:00,14.26,44.32,55.76,0.74,2.36,0.08,-0.06,9.13,89.1,14.30178,12.07394,8.209314,6.534,6.114801,5.482019,5.228021,0.298,2.346124,0.5
"3965",2025-07-03 16:55:00,2025-07-03 09:55:00,14.25,44.33,55.78,0.67,2.13,0.19,0.05,9.11,88.9,14.29205,12.18673,8.068354,NA,6.319788,5.511041,5.229181,NA,NA,NA
"3966",2025-07-03 17:00:00,2025-07-03 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.515,NA,NA,5.278,0.298,2.35035,1.1
"3967",2025-07-03 17:15:00,2025-07-03 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.641,NA,NA,5.328,0.297,2.345473,0.5
"3968",2025-07-03 17:25:00,2025-07-03 10:25:00,14.29,44.35,55.75,0.69,2.21,0.18,0.05,9.16,89.4,14.30392,11.94808,7.701471,NA,6.227808,5.553949,5.243951,NA,NA,NA
"3969",2025-07-03 17:30:00,2025-07-03 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.68,NA,NA,5.248,0.298,2.348539,0.8
"3970",2025-07-03 17:35:00,2025-07-03 10:35:00,14.33,44.38,55.74,0.62,1.95,0.11,-0.03,9.15,89.4,14.31954,11.95608,7.714471,NA,6.472803,5.654932,5.27984,NA,NA,NA
"3971",2025-07-03 17:45:00,2025-07-03 10:45:00,14.33,44.38,55.73,0.59,1.86,0.18,0.04,9.16,89.5,14.38543,11.66384,7.730737,6.68,6.575555,5.738916,5.296167,0.297,2.343667,0.8
"3972",2025-07-03 17:55:00,2025-07-03 10:55:00,14.32,44.4,55.77,0.54,1.69,0.13,-0.01,9.17,89.6,14.39514,11.40911,7.834314,NA,6.770044,5.769311,5.325037,NA,NA,NA
"3973",2025-07-03 18:00:00,2025-07-03 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.69,NA,NA,5.318,0.296,2.336976,0.5
"3974",2025-07-03 18:05:00,2025-07-03 11:05:00,14.32,44.39,55.77,0.67,2.13,0.11,-0.03,9.17,89.7,14.41174,11.35607,7.934595,NA,6.748621,5.799798,5.278497,NA,NA,NA
"3975",2025-07-03 18:15:00,2025-07-03 11:15:00,14.32,44.4,55.78,0.58,1.83,0.12,-0.02,9.17,89.6,14.39697,11.34307,8.008356,6.641,6.661096,5.742212,5.291467,0.299,2.357025,1.1
"3976",2025-07-03 18:25:00,2025-07-03 11:25:00,14.32,44.41,55.78,0.57,1.79,0.09,-0.05,9.16,89.6,14.40057,11.41204,8.057123,NA,6.650018,5.733362,5.324792,NA,NA,NA
"3977",2025-07-03 18:30:00,2025-07-03 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.632,NA,NA,5.238,0.298,2.347935,1
"3978",2025-07-03 18:35:00,2025-07-03 11:35:00,14.29,44.4,55.81,0.67,2.13,0.11,-0.03,9.18,89.6,14.37145,11.75234,7.727441,NA,6.672052,5.719507,5.348932,NA,NA,NA
"3979",2025-07-03 18:45:00,2025-07-03 11:45:00,14.24,44.33,55.79,0.69,2.2,0.16,0.02,9.19,89.7,14.33953,12.30123,7.717615,6.641,6.64718,5.74505,5.351953,0.298,2.34552,1.1
"3980",2025-07-03 18:55:00,2025-07-03 11:55:00,14.23,44.32,55.81,0.68,2.17,0.13,-0.01,9.19,89.7,14.32339,12.48074,7.651697,NA,6.623315,5.771295,5.293207,NA,NA,NA
"3981",2025-07-03 19:00:00,2025-07-03 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.602,NA,NA,5.238,0.297,2.340056,0.8
"3982",2025-07-03 19:05:00,2025-07-03 12:05:00,14.21,44.26,55.75,0.72,2.31,0.2,0.06,9.21,89.8,14.29965,12.74526,7.800134,NA,6.607568,5.737482,5.285455,NA,NA,NA
"3983",2025-07-03 19:15:00,2025-07-03 12:15:00,14.18,44.18,55.69,0.8,2.56,0.3,0.15,9.21,89.8,14.27392,12.6687,8.33288,6.602,6.607294,5.650079,5.252771,0.298,2.347331,0.5
"3984",2025-07-03 19:25:00,2025-07-03 12:25:00,14.16,44.17,55.69,0.68,2.18,0.2,0.06,9.22,89.8,14.26168,12.8265,8.448481,NA,6.574213,5.545038,5.247888,NA,NA,NA
"3985",2025-07-03 19:30:00,2025-07-03 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.495,NA,NA,5.228,0.297,2.339454,0.5
"3986",2025-07-03 19:35:00,2025-07-03 12:35:00,14.15,44.18,55.74,0.76,2.45,0.1,-0.04,9.23,89.9,14.2391,13.32791,8.388788,NA,6.516595,5.480096,5.26333,NA,NA,NA
"3987",2025-07-03 19:45:00,2025-07-03 12:45:00,14.15,44.2,55.76,0.82,2.64,0.17,0.03,9.24,89.9,14.238,13.54128,8.434748,6.495,6.458642,5.481958,5.253625,0.299,2.354602,0.2
"3988",2025-07-03 19:55:00,2025-07-03 12:55:00,14.13,44.17,55.73,0.74,2.38,0.21,0.07,9.24,89.9,14.22912,13.54415,8.046839,NA,6.235498,5.553613,5.256769,NA,NA,NA
"3989",2025-07-03 20:00:00,2025-07-03 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.368,NA,NA,5.208,0.299,2.353996,0.3
"3990",2025-07-03 20:05:00,2025-07-03 13:05:00,14.13,44.17,55.75,0.71,2.28,0.08,-0.06,9.22,89.7,14.2279,13.55688,7.877191,NA,6.257928,5.580926,5.252344,NA,NA,NA
"3991",2025-07-03 20:15:00,2025-07-03 13:15:00,14.14,44.18,55.75,0.75,2.39,0.11,-0.03,9.23,89.9,14.23193,13.57672,7.607141,6.22,6.219171,5.520044,5.254663,0.298,2.346124,1.2
"3992",2025-07-03 20:25:00,2025-07-03 13:25:00,14.13,44.18,55.76,0.86,2.77,0.2,0.06,9.22,89.7,14.22412,13.30038,7.482751,NA,6.169183,5.537958,5.259759,NA,NA,NA
"3993",2025-07-03 20:30:00,2025-07-03 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.964,NA,NA,5.198,0.299,2.353391,0.3
"3994",2025-07-03 20:35:00,2025-07-03 13:35:00,14.13,44.19,55.76,0.79,2.54,0.16,0.02,9.23,89.8,14.23409,13.08898,7.405756,NA,5.948053,5.541894,5.256311,NA,NA,NA
"3995",2025-07-03 20:45:00,2025-07-03 13:45:00,14.15,44.21,55.76,0.84,2.72,0.15,0.02,9.22,89.8,14.2456,12.54458,7.177392,5.825,5.916131,5.537225,5.247095,0.299,2.353996,0.9
"3996",2025-07-03 20:55:00,2025-07-03 13:55:00,14.18,44.23,55.75,0.87,2.82,0.19,0.05,9.19,89.5,14.26922,11.8728,7.041803,NA,5.886713,5.527917,5.235071,NA,NA,NA
"3997",2025-07-03 21:00:00,2025-07-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.676,NA,NA,5.198,0.299,2.353391,1.5
"3998",2025-07-03 21:05:00,2025-07-03 14:05:00,14.2,44.26,55.75,0.83,2.68,0.15,0.01,9.21,89.8,14.28832,11.45779,7.123865,NA,5.818323,5.500604,5.234979,NA,NA,NA
"3999",2025-07-03 21:15:00,2025-07-03 14:15:00,14.24,44.31,55.77,0.77,2.48,0.15,0.01,9.21,89.8,14.30725,11.03979,7.222284,5.606,5.769189,5.476556,5.233179,0.298,2.346727,1.3
"4000",2025-07-03 21:25:00,2025-07-03 14:25:00,14.25,44.32,55.77,0.73,2.33,0.07,-0.06,9.24,90.1,14.33148,11.34027,7.18667,NA,5.714471,5.39837,5.236536,NA,NA,NA
"4001",2025-07-03 21:30:00,2025-07-03 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.785,NA,NA,5.228,0.299,2.355208,0.4
"4002",2025-07-03 21:35:00,2025-07-03 14:35:00,14.28,44.37,55.79,0.8,2.58,0.08,-0.05,9.24,90.2,14.35919,11.62692,7.21383,NA,5.656671,5.333887,5.237085,NA,NA,NA
"4003",2025-07-03 21:45:00,2025-07-03 14:45:00,14.31,44.4,55.79,0.77,2.48,0.12,-0.02,9.23,90.2,14.38424,11.82556,7.152734,5.924,5.637903,5.333581,5.23797,0.299,2.353391,0
"4004",2025-07-03 21:55:00,2025-07-03 14:55:00,14.32,44.41,55.8,0.78,2.51,0.17,0.03,9.24,90.3,14.36926,12.04446,6.970544,NA,5.608484,5.343713,5.241846,NA,NA,NA
"4005",2025-07-03 22:00:00,2025-07-03 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.984,NA,NA,5.218,0.299,2.354602,0.8
"4006",2025-07-03 22:05:00,2025-07-03 15:05:00,14.31,44.38,55.76,0.8,2.58,0.22,0.08,9.25,90.4,14.34179,11.505,6.938165,NA,5.630365,5.319391,5.245386,NA,NA,NA
"4007",2025-07-03 22:15:00,2025-07-03 15:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.102,NA,NA,5.208,0.298,2.346124,1
"4008",2025-07-03 22:30:00,2025-07-03 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.142,NA,NA,5.208,0.298,2.346124,1.3
"4009",2025-07-03 22:35:00,2025-07-03 15:35:00,14.3,44.35,55.75,0.76,2.43,0.14,0,9.28,90.6,14.38326,12.15985,6.971704,NA,5.920007,5.331598,5.243524,NA,NA,NA
"4010",2025-07-03 22:45:00,2025-07-03 15:45:00,14.31,44.4,55.8,0.74,2.38,0.1,-0.03,9.26,90.5,14.38809,12.12084,7.056726,6.22,5.932062,5.344568,5.248071,0.299,2.353996,1.3
"4011",2025-07-03 22:55:00,2025-07-03 15:55:00,14.31,44.45,55.85,0.78,2.5,0.19,0.05,9.25,90.4,14.40469,12.08077,7.39422,NA,5.920709,5.330499,5.246271,NA,NA,NA
"4012",2025-07-03 23:00:00,2025-07-03 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.191,NA,NA,5.218,0.299,2.354602,0.5
"4013",2025-07-03 23:05:00,2025-07-03 16:05:00,14.33,44.46,55.84,0.83,2.69,0.14,0,9.26,90.5,14.41677,12.38528,7.6755,NA,5.864313,5.326562,5.2492,NA,NA,NA
"4014",2025-07-03 23:15:00,2025-07-03 16:15:00,14.39,44.57,55.9,0.71,2.26,0.16,0.02,9.24,90.5,14.48358,12.5382,7.850854,6.319,5.875787,5.317987,5.251337,0.299,2.35642,1
"4015",2025-07-03 23:25:00,2025-07-03 16:25:00,14.42,44.6,55.89,0.75,2.4,0.19,0.05,9.24,90.5,14.51632,12.652,7.863275,NA,5.928857,5.325006,5.249719,NA,NA,NA
"4016",2025-07-03 23:30:00,2025-07-03 16:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.088,NA,NA,5.238,0.298,2.347935,1.1
"4017",2025-07-03 23:35:00,2025-07-03 16:35:00,14.47,44.61,55.85,0.77,2.48,0.14,0,9.23,90.5,14.56017,12.7326,7.905359,NA,6.081964,5.352716,5.248437,NA,NA,NA
"4018",2025-07-03 23:45:00,2025-07-03 16:45:00,14.49,44.66,55.87,0.86,2.78,0.18,0.04,9.23,90.6,14.54251,12.6152,8.037867,7.338,6.187006,5.367792,5.263361,0.299,2.353391,0.5
"4019",2025-07-03 23:55:00,2025-07-03 16:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.59689,12.21154,8.220118,NA,6.284662,5.455163,5.266809,NA,NA,NA
"4020",2025-07-04,2025-07-03 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.568,NA,NA,5.198,0.299,2.353391,0.4
"4021",2025-07-04 00:15:00,2025-07-03 17:15:00,14.57,44.7,55.82,0.69,2.21,0.22,0.08,9.25,90.9,14.63613,11.93505,8.369806,7.625,6.340997,5.419,5.257959,0.299,2.355208,0.3
"4022",2025-07-04 00:25:00,2025-07-03 17:25:00,14.58,44.7,55.81,0.83,2.67,0.21,0.07,9.23,90.7,14.66744,12.07589,8.474054,NA,6.409936,5.437829,5.242273,NA,NA,NA
"4023",2025-07-04 00:30:00,2025-07-03 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.682,NA,NA,5.208,0.299,2.353996,0.4
"4024",2025-07-04 00:35:00,2025-07-03 17:35:00,14.58,44.71,55.82,0.72,2.32,0.19,0.05,9.24,90.8,14.63949,12.05035,8.669214,NA,6.451684,5.40542,5.234888,NA,NA,NA
"4025",2025-07-04 00:45:00,2025-07-03 17:45:00,14.56,44.69,55.82,0.78,2.52,0.09,-0.05,9.24,90.7,14.63113,11.62936,8.817804,7.596,6.546258,5.541376,5.235071,0.299,2.352846,0.4
"4026",2025-07-04 00:55:00,2025-07-03 17:55:00,14.52,44.66,55.84,0.83,2.69,0.16,0.02,9.26,90.9,14.59194,11.41021,8.863642,NA,6.468866,5.543695,5.242548,NA,NA,NA
"4027",2025-07-04 01:00:00,2025-07-03 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.395,NA,NA,5.198,0.299,2.353391,0.6
"4028",2025-07-04 01:05:00,2025-07-03 18:05:00,14.51,44.64,55.82,0.89,2.89,0.18,0.04,9.26,90.8,14.58248,11.30395,8.887812,NA,6.45495,5.553583,5.239954,NA,NA,NA
"4029",2025-07-04 01:15:00,2025-07-03 18:15:00,14.52,44.66,55.84,0.86,2.79,0.09,-0.04,9.26,90.9,14.59466,11.1238,8.950434,6.807,6.278528,5.538232,5.235742,0.298,2.347331,0.4
"4030",2025-07-04 01:25:00,2025-07-03 18:25:00,14.51,44.65,55.84,0.9,2.91,0.17,0.03,9.26,90.9,14.59142,10.86117,8.761713,NA,6.173425,5.445093,5.236841,NA,NA,NA
"4031",2025-07-04 01:30:00,2025-07-03 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.68,NA,NA,5.238,0.297,2.340056,0.5
"4032",2025-07-04 01:35:00,2025-07-03 18:35:00,14.51,44.65,55.84,0.92,2.97,0.2,0.06,9.26,90.9,14.59023,10.82241,8.758356,NA,6.167169,5.446374,5.239801,NA,NA,NA
"4033",2025-07-04 01:45:00,2025-07-03 18:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.797,NA,NA,5.238,0.298,2.347935,0.5
"4034",2025-07-04 02:00:00,2025-07-03 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.719,NA,NA,5.248,0.298,2.348539,0.3
"4035",2025-07-04 02:05:00,2025-07-03 19:05:00,14.52,44.68,55.86,0.96,3.11,0.23,0.09,9.28,91,14.57781,11.05322,8.756617,NA,6.266504,5.566705,5.245752,NA,NA,NA
"4036",2025-07-04 02:15:00,2025-07-03 19:15:00,14.52,44.68,55.85,0.9,2.9,0.18,0.04,9.28,91.1,14.57687,11.29803,8.892878,6.69,6.29104,5.635553,5.249444,0.298,2.349142,0
"4037",2025-07-04 02:25:00,2025-07-03 19:25:00,14.51,44.67,55.86,1,3.26,0.14,0,9.25,90.8,14.56982,11.4295,8.983728,NA,6.266046,5.60412,5.270044,NA,NA,NA
"4038",2025-07-04 02:30:00,2025-07-03 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.554,NA,NA,5.218,0.299,2.354602,0.3
"4039",2025-07-04 02:35:00,2025-07-03 19:35:00,14.5,44.65,55.85,1.12,3.66,0.18,0.04,9.26,90.9,14.56976,11.53692,8.952662,NA,6.254541,5.675622,5.273462,NA,NA,NA
