"Plot Title: Brooks Weather Station"
"#","Date Time, GMT-07:00","Pressure, in Hg (LGR S/N: 22313858, SEN S/N: 22279472)","PAR, µmol/m²/s (LGR S/N: 22313858, SEN S/N: 22300749)","Temp, °F (LGR S/N: 22313858, SEN S/N: 22305821)","RH, % (LGR S/N: 22313858, SEN S/N: 22305821)","Wind Speed, mph (LGR S/N: 22313858, SEN S/N: 22309738)","Gust Speed, mph (LGR S/N: 22313858, SEN S/N: 22309738)","Wind Direction, ø (LGR S/N: 22313858, SEN S/N: 22309738)"
297,07/01/25 11:38:31 AM,21.7060,961.2,71.172,29.650,3.00,6.73,332.7
298,07/01/25 11:48:31 AM,21.7119,483.7,68.083,28.901,2.24,6.73,313.1
299,07/01/25 11:58:31 AM,21.7090,638.7,68.740,30.663,3.00,8.21,325.7
300,07/01/25 12:08:31 PM,21.7031,1011.2,69.705,27.742,1.50,5.97,331.3
301,07/01/25 12:18:31 PM,21.7031,713.7,69.627,30.471,1.50,5.97,297.6
302,07/01/25 12:28:31 PM,21.7031,563.7,69.742,31.647,1.50,3.74,329.9
303,07/01/25 12:38:31 PM,21.7001,603.7,69.395,27.805,2.24,5.97,318.7
304,07/01/25 12:48:31 PM,21.7031,346.2,68.932,25.884,3.00,7.47,283.6
305,07/01/25 12:58:31 PM,21.7031,593.7,68.160,32.337,3.00,11.21,296.2
306,07/01/25 01:08:31 PM,21.7001,986.2,68.045,29.723,4.47,10.47,313.1
307,07/01/25 01:18:31 PM,21.7031,783.7,67.773,30.640,6.73,14.94,338.3
308,07/01/25 01:28:31 PM,21.7060,588.7,68.121,34.833,3.00,12.71,322.9
309,07/01/25 01:38:31 PM,21.7060,423.7,66.886,34.018,4.47,12.71,311.7
310,07/01/25 01:48:31 PM,21.7001,556.2,67.078,32.609,3.74,8.97,275.2
311,07/01/25 01:58:31 PM,21.6765,1883.7,71.751,25.115,1.50,5.23,315.9
312,07/01/25 02:08:31 PM,21.6647,1921.2,73.294,27.967,2.24,5.97,355.2
313,07/01/25 02:18:31 PM,21.6647,1886.2,73.256,24.454,2.24,6.73,353.8
314,07/01/25 02:28:31 PM,21.6617,1858.7,73.294,25.974,3.00,6.73,290.6
315,07/01/25 02:38:31 PM,21.6588,1833.7,72.561,27.143,3.74,11.21,321.5
316,07/01/25 02:48:31 PM,21.6499,1873.7,74.028,24.610,3.74,16.44,325.7
317,07/01/25 02:58:31 PM,21.6735,556.2,74.685,28.217,3.00,9.71,325.7
318,07/01/25 03:08:31 PM,21.6676,731.2,71.404,22.312,5.23,19.42,344.0
319,07/01/25 03:18:31 PM,21.6706,813.7,70.129,23.659,5.97,12.71,329.9
320,07/01/25 03:28:31 PM,21.6676,948.7,70.707,28.075,4.47,12.71,329.9
321,07/01/25 03:38:31 PM,21.6735,708.7,70.437,25.989,3.00,8.21,310.3
322,07/01/25 03:48:31 PM,21.6765,521.2,69.859,28.585,3.00,7.47,301.8
323,07/01/25 03:58:31 PM,21.6765,458.7,69.010,31.995,3.00,6.73,321.5
324,07/01/25 04:08:31 PM,21.6883,338.7,68.778,27.605,3.00,10.47,300.4
325,07/01/25 04:18:31 PM,21.6942,228.7,68.468,27.649,4.47,9.71,263.9
326,07/01/25 04:28:31 PM,21.7001,143.7,66.808,26.175,5.97,13.44,251.3
327,07/01/25 04:38:31 PM,21.7060,91.2,64.917,29.775,5.97,18.68,268.1
328,07/01/25 04:48:31 PM,21.7031,78.7,64.454,27.472,4.47,14.20,261.1
329,07/01/25 04:58:31 PM,21.6883,133.7,65.419,25.129,5.23,16.44,213.4
330,07/01/25 05:08:31 PM,21.6913,173.7,65.381,26.658,3.74,10.47,221.8
331,07/01/25 05:18:31 PM,21.6883,338.7,65.341,26.715,1.50,4.47,227.4
332,07/01/25 05:28:31 PM,21.6765,693.7,67.233,24.198,1.50,5.97,130.6
333,07/01/25 05:38:31 PM,21.6765,718.7,70.167,27.320,0.74,3.00,36.5
334,07/01/25 05:48:31 PM,21.6883,496.2,68.623,40.072,1.50,3.74,5.6
335,07/01/25 05:58:31 PM,21.6853,436.2,66.848,36.632,1.50,3.74,22.5
336,07/01/25 06:08:31 PM,21.6794,411.2,67.388,25.797,0.74,3.74,32.3
337,07/01/25 06:18:31 PM,21.6706,473.7,68.700,27.782,0.00,0.74,33.7
338,07/01/25 06:28:31 PM,21.6853,271.2,66.461,27.257,0.74,6.73,59.0
339,07/01/25 06:38:31 PM,21.6853,361.2,65.071,34.133,5.23,14.94,103.9
340,07/01/25 06:48:31 PM,21.6913,191.2,63.334,36.660,3.74,10.47,141.8
341,07/01/25 06:58:31 PM,21.6972,161.2,61.867,39.504,2.24,8.21,132.0
342,07/01/25 07:08:31 PM,21.7001,146.2,61.095,39.484,3.00,9.71,122.1
343,07/01/25 07:18:31 PM,21.7031,118.7,60.593,41.669,3.00,8.21,124.9
344,07/01/25 07:28:31 PM,21.7031,83.7,59.166,42.750,0.74,5.23,133.4
345,07/01/25 07:38:31 PM,21.7090,56.2,58.161,42.947,0.74,3.74,205.0
346,07/01/25 07:48:31 PM,21.7119,36.2,57.659,46.905,0.74,3.00,189.5
347,07/01/25 07:58:31 PM,21.7149,16.2,56.502,46.058,1.50,3.00,164.3
348,07/01/25 08:08:31 PM,21.7178,3.7,57.002,45.766,2.24,6.73,141.8
349,07/01/25 08:18:31 PM,21.7208,1.2,57.504,44.402,2.24,5.97,151.6
350,07/01/25 08:28:31 PM,21.7237,1.2,56.887,46.804,1.50,4.47,161.5
351,07/01/25 08:38:31 PM,21.7178,1.2,56.424,47.657,0.74,3.00,175.5
352,07/01/25 08:48:31 PM,21.7237,1.2,55.227,51.913,0.74,3.74,192.3
353,07/01/25 08:58:31 PM,21.7208,1.2,53.451,55.961,0.74,1.50,143.2
354,07/01/25 09:08:31 PM,21.7237,1.2,51.791,56.399,0.74,2.24,162.9
355,07/01/25 09:18:31 PM,21.7237,1.2,50.247,59.457,0.74,2.24,182.5
356,07/01/25 09:28:31 PM,21.7208,1.2,49.744,61.205,0.74,3.74,162.9
357,07/01/25 09:38:31 PM,21.7267,1.2,48.972,61.402,0.74,2.24,172.7
358,07/01/25 09:48:31 PM,21.7178,1.2,48.432,62.383,0.74,2.24,154.4
359,07/01/25 09:58:31 PM,21.7149,1.2,47.853,63.450,1.50,2.24,160.0
360,07/01/25 10:08:31 PM,21.7119,1.2,48.702,60.748,1.50,3.00,143.2
361,07/01/25 10:18:31 PM,21.7090,1.2,48.895,62.246,1.50,2.24,178.3
362,07/01/25 10:28:31 PM,21.7060,1.2,47.815,63.169,0.74,1.50,212.0
363,07/01/25 10:38:31 PM,21.7031,1.2,46.888,65.881,0.00,0.00,212.0
364,07/01/25 10:48:31 PM,21.7031,1.2,46.233,70.426,0.00,0.00,202.2
365,07/01/25 10:58:31 PM,21.7031,1.2,45.691,70.413,0.00,0.00,202.2
366,07/01/25 11:08:31 PM,21.7001,1.2,45.498,69.699,0.00,0.00,203.6
367,07/01/25 11:18:31 PM,21.6972,1.2,45.883,73.964,0.74,1.50,181.1
368,07/01/25 11:28:31 PM,21.6972,1.2,44.688,74.403,0.00,0.74,172.7
369,07/01/25 11:38:31 PM,21.6972,1.2,43.606,79.120,0.00,0.00,164.3
370,07/01/25 11:48:31 PM,21.7001,1.2,44.031,78.402,1.50,2.24,195.1
371,07/01/25 11:58:31 PM,21.6972,1.2,42.912,79.989,0.74,2.24,214.8
372,07/02/25 12:08:31 AM,21.6972,1.2,42.949,82.667,0.00,0.74,214.8
373,07/02/25 12:18:31 AM,21.6942,1.2,41.522,81.534,0.74,3.00,251.3
374,07/02/25 12:28:31 AM,21.6972,1.2,41.175,82.930,0.00,0.74,245.7
375,07/02/25 12:38:31 AM,21.6972,1.2,40.440,86.929,0.00,0.74,245.7
376,07/02/25 12:48:31 AM,21.6972,1.2,40.325,86.766,0.00,0.00,245.7
377,07/02/25 12:58:31 AM,21.7001,1.2,41.560,80.333,0.74,2.24,245.7
378,07/02/25 01:08:31 AM,21.6972,1.2,40.480,81.401,0.00,1.50,244.3
379,07/02/25 01:18:31 AM,21.7001,1.2,39.515,85.716,0.00,1.50,242.9
380,07/02/25 01:28:31 AM,21.7001,1.2,38.973,88.197,0.00,0.74,241.5
381,07/02/25 01:38:31 AM,21.7001,1.2,38.781,85.231,0.00,0.00,241.5
382,07/02/25 01:48:31 AM,21.7001,1.2,38.896,89.410,0.00,0.00,241.5
383,07/02/25 01:58:31 AM,21.7001,1.2,38.395,88.985,0.00,0.00,241.5
384,07/02/25 02:08:31 AM,21.6942,1.2,38.433,87.755,0.00,0.00,241.5
385,07/02/25 02:18:31 AM,21.6942,1.2,37.893,89.277,0.00,0.00,241.5
386,07/02/25 02:28:31 AM,21.6942,1.2,38.163,88.380,0.00,0.00,241.5
387,07/02/25 02:38:31 AM,21.6942,1.2,38.124,88.103,0.00,0.00,240.1
388,07/02/25 02:48:31 AM,21.6883,1.2,38.163,87.016,0.00,0.00,240.1
389,07/02/25 02:58:31 AM,21.6913,1.2,38.548,88.156,0.00,0.00,240.1
390,07/02/25 03:08:31 AM,21.6942,1.2,38.858,86.052,0.00,1.50,240.1
391,07/02/25 03:18:31 AM,21.6942,1.2,38.743,87.521,0.00,0.74,240.1
392,07/02/25 03:28:31 AM,21.6913,1.2,39.321,86.787,0.00,0.74,240.1
393,07/02/25 03:38:31 AM,21.6942,1.2,39.785,86.938,0.00,0.00,240.1
394,07/02/25 03:48:31 AM,21.6942,1.2,39.708,86.961,0.00,0.00,240.1
395,07/02/25 03:58:31 AM,21.6972,1.2,39.360,87.118,0.00,0.00,240.1
396,07/02/25 04:08:31 AM,21.6972,1.2,38.781,88.069,0.00,0.00,240.1
397,07/02/25 04:18:31 AM,21.6972,1.2,38.511,88.830,0.00,0.00,240.1
398,07/02/25 04:28:31 AM,21.6942,1.2,38.008,89.508,0.00,0.00,240.1
399,07/02/25 04:38:31 AM,21.6942,6.2,37.506,89.078,0.00,0.00,240.1
400,07/02/25 04:48:31 AM,21.6942,13.7,37.506,90.724,0.00,0.00,240.1
401,07/02/25 04:58:31 AM,21.6972,23.7,37.623,89.667,0.00,0.00,240.1
402,07/02/25 05:08:31 AM,21.6942,36.2,37.661,91.168,0.00,0.00,240.1
403,07/02/25 05:18:31 AM,21.6942,53.7,38.086,92.175,0.00,0.00,240.1
404,07/02/25 05:28:31 AM,21.6942,63.7,38.124,92.056,0.00,0.00,240.1
405,07/02/25 05:38:31 AM,21.6942,83.7,38.163,91.699,0.00,0.00,240.1
406,07/02/25 05:48:31 AM,21.6913,93.7,38.395,91.586,0.00,0.00,240.1
407,07/02/25 05:58:31 AM,21.6942,108.7,38.973,91.196,0.00,0.00,240.1
408,07/02/25 06:08:31 AM,21.6913,121.2,39.013,88.806,0.00,0.00,240.1
409,07/02/25 06:18:31 AM,21.6883,131.2,39.591,92.323,0.00,0.00,240.1
410,07/02/25 06:28:31 AM,21.6913,368.7,47.428,80.649,0.00,0.00,240.1
411,07/02/25 06:38:31 AM,21.6913,463.7,51.328,71.699,0.00,0.00,240.1
412,07/02/25 06:48:31 AM,21.6913,516.2,54.687,63.267,0.00,0.74,240.1
413,07/02/25 06:58:31 AM,21.6913,668.7,58.469,53.835,0.00,0.74,244.3
414,07/02/25 07:08:31 AM,21.6913,491.2,57.042,57.653,0.00,1.50,289.2
415,07/02/25 07:18:31 AM,21.6913,726.2,58.084,58.195,0.00,0.74,299.0
416,07/02/25 07:28:31 AM,21.6972,478.7,59.126,56.948,0.00,1.50,299.0
417,07/02/25 07:38:31 AM,21.6972,691.2,58.316,56.803,0.00,0.74,299.0
418,07/02/25 07:48:31 AM,21.6942,1003.7,63.334,40.034,0.74,3.00,88.4
419,07/02/25 07:58:31 AM,21.6883,1173.7,64.762,34.902,2.24,5.97,120.7
420,07/02/25 08:08:31 AM,21.6942,1093.7,64.956,33.790,3.00,6.73,119.3
421,07/02/25 08:18:31 AM,21.6913,1101.2,65.341,35.834,2.24,5.23,144.6
422,07/02/25 08:28:31 AM,21.6942,1118.7,65.651,34.356,3.00,5.97,113.7
423,07/02/25 08:38:31 AM,21.6942,993.7,64.686,35.410,3.74,6.73,116.5
424,07/02/25 08:48:31 AM,21.6942,908.7,64.879,36.681,3.00,7.47,87.0
425,07/02/25 08:58:31 AM,21.6942,1333.7,65.998,35.401,3.74,7.47,73.0
426,07/02/25 09:08:31 AM,21.6883,1228.7,68.585,36.014,1.50,5.97,113.7
427,07/02/25 09:18:31 AM,21.6853,1313.7,70.052,31.220,2.24,7.47,77.2
428,07/02/25 09:28:31 AM,21.6824,1021.2,67.001,34.676,3.74,8.21,57.6
429,07/02/25 09:38:31 AM,21.6853,1363.7,68.545,31.568,1.50,5.23,61.8
430,07/02/25 09:48:31 AM,21.6824,1898.7,70.824,39.315,2.24,7.47,202.2
431,07/02/25 09:58:31 AM,21.6794,1623.7,70.592,31.359,3.00,8.21,202.2
432,07/02/25 10:08:31 AM,21.6794,1128.7,67.273,34.635,2.24,6.73,283.6
433,07/02/25 10:18:31 AM,21.6735,1311.2,68.160,34.220,3.74,8.21,263.9
434,07/02/25 10:28:31 AM,21.6706,1806.2,69.125,37.240,3.00,15.68,336.9
435,07/02/25 10:38:31 AM,21.6617,1866.2,70.632,30.584,3.00,8.97,160.0
436,07/02/25 10:48:31 AM,21.6529,1913.7,70.129,32.792,2.24,7.47,217.6
437,07/02/25 10:58:31 AM,21.6558,1861.2,70.902,33.367,4.47,11.95,276.6
438,07/02/25 11:08:31 AM,21.6588,893.7,68.932,30.533,2.24,5.97,278.0
439,07/02/25 11:18:31 AM,21.6558,766.2,68.778,30.323,2.24,10.47,141.8
440,07/02/25 11:28:31 AM,21.6588,618.7,67.543,29.326,3.74,9.71,181.1
441,07/02/25 11:38:31 AM,21.6647,413.7,67.118,33.408,2.24,5.97,158.6
442,07/02/25 11:48:31 AM,21.6558,796.2,67.813,38.711,0.74,4.47,195.1
443,07/02/25 11:58:31 AM,21.6351,2536.2,70.167,38.885,2.24,8.97,306.1
444,07/02/25 12:08:31 PM,21.6529,661.2,67.078,38.935,3.00,6.73,348.2
445,07/02/25 12:18:31 PM,21.6381,1673.7,66.693,33.367,3.00,5.97,346.8
446,07/02/25 12:28:31 PM,21.6233,2553.7,70.167,36.072,2.24,5.97,346.8
447,07/02/25 12:38:31 PM,21.6440,426.2,67.543,38.021,3.74,8.21,12.6
448,07/02/25 12:48:31 PM,21.6470,313.7,66.191,36.967,2.24,6.73,325.7
449,07/02/25 12:58:31 PM,21.6440,338.7,65.381,40.949,2.24,6.73,355.2
450,07/02/25 01:08:31 PM,21.6499,466.2,65.226,37.873,2.24,5.23,21.1
451,07/02/25 01:18:31 PM,21.6440,696.2,65.844,36.866,5.23,11.95,46.3
452,07/02/25 01:28:31 PM,21.6440,883.7,65.651,47.871,2.24,6.73,36.5
453,07/02/25 01:38:31 PM,21.6351,1716.2,64.994,47.369,7.47,13.44,351.0
454,07/02/25 01:48:31 PM,21.6470,566.2,62.640,49.136,7.47,11.95,355.2
455,07/02/25 01:58:31 PM,21.6440,861.2,62.947,48.420,7.47,10.47,342.6
456,07/02/25 02:08:31 PM,21.6440,586.2,63.604,48.818,5.97,9.71,342.6
457,07/02/25 02:18:31 PM,21.6411,628.7,64.222,51.443,4.47,7.47,348.2
458,07/02/25 02:28:31 PM,21.6411,451.2,64.917,39.612,3.00,7.47,8.4
459,07/02/25 02:38:31 PM,21.6351,371.2,65.034,43.229,4.47,9.71,30.9
460,07/02/25 02:48:31 PM,21.6381,298.7,64.492,40.735,6.73,12.71,36.5
461,07/02/25 02:58:31 PM,21.6381,298.7,64.339,44.366,5.23,11.95,30.9
462,07/02/25 03:08:31 PM,21.6322,201.2,63.874,39.260,2.24,6.73,59.0
463,07/02/25 03:18:31 PM,21.6322,191.2,63.720,42.139,0.74,3.74,63.2
464,07/02/25 03:28:31 PM,21.6322,158.7,61.520,49.436,1.50,5.23,252.7
465,07/02/25 03:38:31 PM,21.6351,176.2,61.405,48.527,0.74,3.00,279.4
466,07/02/25 03:48:31 PM,21.6322,171.2,61.945,49.168,0.74,2.24,256.9
467,07/02/25 03:58:31 PM,21.6322,191.2,61.288,56.213,0.00,0.00,259.7
468,07/02/25 04:08:31 PM,21.6351,203.7,61.173,57.543,0.00,0.00,259.7
469,07/02/25 04:18:31 PM,21.6351,203.7,60.940,49.834,0.00,0.00,259.7
470,07/02/25 04:28:31 PM,21.6351,133.7,61.635,42.255,0.74,3.74,258.3
471,07/02/25 04:38:31 PM,21.6440,136.2,62.370,37.415,1.50,3.74,212.0
472,07/02/25 04:48:31 PM,21.6440,126.2,61.983,36.600,6.73,14.20,214.8
473,07/02/25 04:58:31 PM,21.6440,141.2,61.365,39.426,5.23,11.95,195.1
474,07/02/25 05:08:31 PM,21.6351,173.7,60.708,39.962,5.23,14.20,205.0
475,07/02/25 05:18:31 PM,21.6351,213.7,60.748,42.988,2.24,5.97,172.7
476,07/02/25 05:28:31 PM,21.6411,333.7,60.863,42.599,2.24,5.23,141.8
477,07/02/25 05:38:31 PM,21.6381,276.2,61.018,43.038,1.50,6.73,144.6
478,07/02/25 05:48:31 PM,21.6381,228.7,61.018,43.050,1.50,5.97,300.4
479,07/02/25 05:58:31 PM,21.6322,198.7,60.285,47.268,0.74,2.24,19.7
480,07/02/25 06:08:31 PM,21.6411,186.2,59.358,48.589,1.50,6.73,348.2
481,07/02/25 06:18:31 PM,21.6470,118.7,58.779,48.855,1.50,4.47,293.4
482,07/02/25 06:28:31 PM,21.6529,101.2,58.469,48.316,0.74,4.47,292.0
483,07/02/25 06:38:31 PM,21.6588,88.7,58.663,49.505,1.50,4.47,313.1
484,07/02/25 06:48:31 PM,21.6617,83.7,58.663,45.762,2.24,7.47,275.2
485,07/02/25 06:58:31 PM,21.6558,33.7,58.122,47.684,3.00,8.97,282.2
486,07/02/25 07:08:31 PM,21.6470,38.7,58.006,46.696,3.00,8.21,271.0
487,07/02/25 07:18:31 PM,21.6411,26.2,58.161,45.844,1.50,4.47,261.1
488,07/02/25 07:28:31 PM,21.6470,21.2,57.427,48.632,3.00,9.71,234.5
489,07/02/25 07:38:31 PM,21.6411,13.7,56.772,51.173,1.50,5.23,60.4
490,07/02/25 07:48:31 PM,21.6322,8.7,56.115,54.742,1.50,4.47,87.0
491,07/02/25 07:58:31 PM,21.6322,6.2,56.849,52.494,2.24,9.71,81.4
492,07/02/25 08:08:31 PM,21.6292,1.2,55.227,54.311,0.74,3.00,91.3
493,07/02/25 08:18:31 PM,21.6263,1.2,56.694,49.497,2.24,5.23,119.3
494,07/02/25 08:28:31 PM,21.6292,1.2,55.342,52.128,0.74,3.74,150.2
495,07/02/25 08:38:31 PM,21.6322,1.2,54.455,52.258,1.50,3.00,157.2
496,07/02/25 08:48:31 PM,21.6322,1.2,53.335,54.655,1.50,3.74,162.9
497,07/02/25 08:58:31 PM,21.6381,1.2,51.521,58.213,1.50,3.00,158.6
498,07/02/25 09:08:31 PM,21.6381,1.2,52.371,55.645,1.50,4.47,164.3
499,07/02/25 09:18:31 PM,21.6381,1.2,48.934,63.381,0.74,2.24,164.3
500,07/02/25 09:28:31 PM,21.6351,1.2,47.660,67.106,0.00,1.50,153.0
501,07/02/25 09:38:31 PM,21.6322,1.2,47.275,67.784,0.00,0.00,153.0
502,07/02/25 09:48:31 PM,21.6263,1.2,46.463,70.463,0.00,0.00,153.0
503,07/02/25 09:58:31 PM,21.6204,1.2,46.193,71.443,0.00,0.00,153.0
504,07/02/25 10:08:31 PM,21.6174,1.2,45.498,75.221,0.00,0.00,153.0
505,07/02/25 10:18:31 PM,21.6145,1.2,44.341,75.192,0.00,0.00,153.0
506,07/02/25 10:28:31 PM,21.6115,1.2,43.414,80.819,0.00,0.00,153.0
507,07/02/25 10:38:31 PM,21.6145,1.2,44.109,77.157,0.74,3.00,217.6
508,07/02/25 10:48:31 PM,21.6174,1.2,42.874,80.502,0.00,0.74,272.4
509,07/02/25 10:58:31 PM,21.6174,1.2,42.989,80.960,0.00,0.00,272.4
510,07/02/25 11:08:31 PM,21.6145,1.2,42.449,81.982,0.00,0.00,272.4
511,07/02/25 11:18:31 PM,21.6174,1.2,42.102,83.345,0.00,0.00,272.4
512,07/02/25 11:28:31 PM,21.6204,1.2,42.139,83.651,0.00,0.00,272.4
513,07/02/25 11:38:31 PM,21.6204,1.2,41.985,82.187,0.00,0.00,272.4
514,07/02/25 11:48:31 PM,21.6204,1.2,41.020,83.703,0.00,0.00,272.4
515,07/02/25 11:58:31 PM,21.6233,1.2,40.750,84.887,0.00,0.00,272.4
516,07/03/25 12:08:31 AM,21.6204,1.2,40.325,85.016,0.00,0.00,272.4
517,07/03/25 12:18:31 AM,21.6174,1.2,40.015,86.439,0.00,0.00,272.4
518,07/03/25 12:28:31 AM,21.6174,1.2,39.900,87.379,0.00,0.00,272.4
519,07/03/25 12:38:31 AM,21.6145,1.2,39.978,88.568,0.00,0.00,272.4
520,07/03/25 12:48:31 AM,21.6086,1.2,39.321,89.021,0.00,0.00,272.4
521,07/03/25 12:58:31 AM,21.6056,1.2,39.938,87.597,0.00,2.24,268.1
522,07/03/25 01:08:31 AM,21.6086,1.2,38.896,89.708,0.00,0.74,262.5
523,07/03/25 01:18:31 AM,21.6056,1.2,38.973,89.046,0.74,2.24,254.1
524,07/03/25 01:28:31 AM,21.6027,1.2,39.438,86.934,0.74,3.00,224.6
525,07/03/25 01:38:31 AM,21.6027,1.2,39.785,91.566,0.00,2.24,202.2
526,07/03/25 01:48:31 AM,21.6027,1.2,40.750,90.408,0.74,2.24,217.6
527,07/03/25 01:58:31 AM,21.6056,1.2,40.982,87.732,0.74,3.00,143.2
528,07/03/25 02:08:31 AM,21.6027,1.2,42.332,87.379,2.24,4.47,172.7
529,07/03/25 02:18:31 AM,21.6086,1.2,42.139,89.310,1.50,4.47,303.2
530,07/03/25 02:28:31 AM,21.6056,1.2,41.097,90.202,0.00,2.24,248.5
531,07/03/25 02:38:31 AM,21.6027,1.2,40.942,89.677,0.00,0.74,242.9
532,07/03/25 02:48:31 AM,21.6027,1.2,40.132,90.587,0.00,0.00,242.9
533,07/03/25 02:58:31 AM,21.6056,1.2,40.635,91.525,0.00,1.50,216.2
534,07/03/25 03:08:31 AM,21.6056,1.2,41.058,91.366,0.00,0.74,213.4
535,07/03/25 03:18:31 AM,21.6027,1.2,41.367,91.472,0.00,0.00,213.4
536,07/03/25 03:28:31 AM,21.6027,1.2,41.985,90.097,0.00,0.00,213.4
537,07/03/25 03:38:31 AM,21.6056,1.2,41.869,90.199,0.00,0.00,213.4
538,07/03/25 03:48:31 AM,21.6056,1.2,41.947,90.616,0.00,0.00,213.4
539,07/03/25 03:58:31 AM,21.6056,1.2,42.294,90.217,0.00,0.00,213.4
540,07/03/25 04:08:31 AM,21.6056,1.2,42.487,90.776,0.00,0.00,213.4
541,07/03/25 04:18:31 AM,21.6027,1.2,42.949,89.773,0.00,0.00,213.4
542,07/03/25 04:28:31 AM,21.6056,1.2,42.949,89.685,0.00,0.00,213.4
543,07/03/25 04:38:31 AM,21.5997,1.2,43.182,89.635,0.00,0.00,213.4
544,07/03/25 04:48:31 AM,21.6056,1.2,43.606,89.213,0.00,0.00,213.4
545,07/03/25 04:58:31 AM,21.6086,3.7,44.224,87.626,0.00,1.50,213.4
546,07/03/25 05:08:31 AM,21.6086,8.7,44.996,84.683,0.74,1.50,213.4
547,07/03/25 05:18:31 AM,21.6086,33.7,44.416,87.366,0.00,0.00,213.4
548,07/03/25 05:28:31 AM,21.6027,73.7,44.533,86.752,0.00,0.00,213.4
549,07/03/25 05:38:31 AM,21.6056,113.7,45.421,86.958,0.00,0.00,213.4
550,07/03/25 05:48:31 AM,21.6027,111.2,46.425,86.528,0.00,0.00,213.4
551,07/03/25 05:58:31 AM,21.6086,118.7,46.888,86.339,0.00,0.00,213.4
552,07/03/25 06:08:31 AM,21.6145,151.2,47.043,86.595,0.00,0.00,213.4
553,07/03/25 06:18:31 AM,21.6115,231.2,47.892,86.477,0.00,0.00,213.4
554,07/03/25 06:28:31 AM,21.6145,288.7,49.977,82.191,0.00,0.00,213.4
555,07/03/25 06:38:31 AM,21.6145,298.7,51.134,81.291,0.74,3.00,188.1
556,07/03/25 06:48:31 AM,21.6145,781.2,55.227,69.314,0.74,4.47,12.6
557,07/03/25 06:58:31 AM,21.6145,363.7,58.084,58.460,1.50,3.00,96.9
558,07/03/25 07:08:31 AM,21.6145,231.2,56.772,56.207,2.24,5.23,22.5
559,07/03/25 07:18:31 AM,21.6115,193.7,56.809,59.123,1.50,4.47,25.3
560,07/03/25 07:28:31 AM,21.6115,223.7,55.999,56.568,0.00,1.50,35.1
561,07/03/25 07:38:31 AM,21.6174,148.7,55.265,72.760,0.00,0.74,36.5
562,07/03/25 07:48:31 AM,21.6174,166.2,54.378,72.050,0.00,0.00,36.5
563,07/03/25 07:58:31 AM,21.6115,383.7,55.922,59.557,0.00,1.50,36.5
564,07/03/25 08:08:31 AM,21.6027,451.2,58.393,56.854,0.00,1.50,42.1
565,07/03/25 08:18:31 AM,21.6056,486.2,58.199,64.863,0.74,3.00,355.2
566,07/03/25 08:28:31 AM,21.6145,478.7,59.126,55.406,1.50,3.74,282.2
567,07/03/25 08:38:31 AM,21.6086,526.2,59.551,51.896,0.74,2.24,306.1
568,07/03/25 08:48:31 AM,21.6056,528.7,60.400,57.081,0.74,1.50,7.0
569,07/03/25 08:58:31 AM,21.6027,531.2,60.361,49.557,0.00,1.50,146.0
570,07/03/25 09:08:31 AM,21.6027,546.2,61.752,49.216,0.00,0.74,146.0
571,07/03/25 09:18:31 AM,21.6056,643.7,61.173,44.842,1.50,3.00,18.3
572,07/03/25 09:28:31 AM,21.6056,563.7,61.945,47.868,0.74,3.00,7.0
573,07/03/25 09:38:31 AM,21.6086,426.2,60.825,49.511,0.74,5.23,345.4
574,07/03/25 09:48:31 AM,21.6086,426.2,59.976,51.649,1.50,3.74,287.8
575,07/03/25 09:58:31 AM,21.6115,601.2,60.593,49.918,0.74,4.47,287.8
576,07/03/25 10:08:31 AM,21.6086,706.2,60.748,51.937,1.50,4.47,328.5
577,07/03/25 10:18:31 AM,21.6115,708.7,60.516,47.424,3.00,8.21,317.3
578,07/03/25 10:28:31 AM,21.6174,663.7,60.168,47.428,2.24,8.97,303.2
579,07/03/25 10:38:31 AM,21.6145,548.7,59.666,45.437,4.47,8.97,258.3
580,07/03/25 10:48:31 AM,21.6145,603.7,59.706,49.052,3.00,8.21,289.2
581,07/03/25 10:58:31 AM,21.6174,551.2,59.551,48.843,3.74,8.97,290.6
582,07/03/25 11:08:31 AM,21.6145,536.2,59.319,46.946,3.74,8.97,271.0
583,07/03/25 11:18:31 AM,21.6174,588.7,59.049,48.367,4.47,10.47,265.3
584,07/03/25 11:28:31 AM,21.6233,528.7,57.852,49.300,5.23,10.47,276.6
585,07/03/25 11:38:31 AM,21.6263,591.2,57.621,52.917,5.23,10.47,273.8
586,07/03/25 11:48:31 AM,21.6351,483.7,57.274,55.410,4.47,10.47,266.7
587,07/03/25 11:58:31 AM,21.6351,341.2,56.539,58.601,4.47,8.97,259.7
588,07/03/25 12:08:31 PM,21.6440,238.7,53.875,68.165,4.47,8.97,224.6
589,07/03/25 12:18:31 PM,21.6411,326.2,52.176,76.199,2.24,7.47,220.4
590,07/03/25 12:28:31 PM,21.6440,328.7,52.176,79.579,3.00,7.47,195.1
591,07/03/25 12:38:31 PM,21.6440,246.2,52.061,79.422,1.50,5.97,178.3
592,07/03/25 12:48:31 PM,21.6440,246.2,52.101,79.084,1.50,4.47,113.7
593,07/03/25 12:58:31 PM,21.6440,233.7,52.254,77.243,1.50,3.74,88.4
